id,domain,webURL,numViolations,violationnumberID,initialImpactScore,Description,LongDescription,AffectedHTMLElement(s),domain_alias,updated_Description,scrape_status,html_filepath,prompts_baseline_two,responses_baseline_two
        Error: aria-required-attr
        Description: Ensures elements with ARIA roles have all required ARIA attributes
        Suggested change: Required ARIA attributes must be provided
        Incorrect: <div id=""universal-search-container"" role=""combobox"" aria-haspopup=""listbox"" aria-owns=""universal-search-menu"" class=""searchContainer"">
        ","Thought: It seems that this element has an aria-haspopup=""listbox"" attribute but it doesn't seem to be the only required attribute for an element with ARIA role ""combobox"". I will check the ARIA guidelines and provide an update with the missing required attributes if necessary.

Correct: <div id=""universal-search-container"" role=""combobox"" aria-haspopup=""listbox"" aria-expanded=""false"" aria-label=""Search"" aria-labelledby=""universal-search-label"" aria-controls=""universal-search-menu"" aria-autocomplete=""list"" class=""searchContainer"">

The corrected version includes the missing attributes such as aria-expanded, aria-label, aria-controls and aria-autocomplete."
4365991990,Streaming Platforms,https://www.plex.tv/,7,aria-required-children,5,Ensures elements with an ARIA role that require child roles contain them,https://dequeuniversity.com/rules/axe/4.4/aria-required-children?application=axeAPI,"<nav role=""menubar"" aria-label=""Marketing Site"" class=""fresnel-greaterThanOrEqual-md nav"">",stream,"Semantic markup is appropriately used to designate headings, regions/landmarks, lists, emphasized or special text, etc.Tables are used for tabular data and data cells are associated with their headers. Data table captions, if present, are associated to data tables.Text labels are associated with form inputs. Related form controls are grouped with fieldset/legend. ARIA labelling may be used when standard HTML is insufficient. ",scraped,data/raw_html/4365991990.txt,"You are operating on this website: https://www.plex.tv/
        Error: aria-required-children
        Description: Ensures elements with an ARIA role that require child roles contain them
        Suggested change: Certain ARIA roles must contain particular children
        Incorrect: <nav role=""menubar"" aria-label=""Marketing Site"" class=""fresnel-greaterThanOrEqual-md nav"">
        ","Incorrect: <nav role=""menubar"" aria-label=""Marketing Site"" class=""fresnel-greaterThanOrEqual-md nav"">

Thought: The ARIA role ""menubar"" requires child roles to be contained within it. To correct this issue, the ""fresnel-greaterThanOrEqual-md nav"" class should be removed from the ""nav"" element and replaced with the appropriate child role class.

Correct: <nav role=""menubar"" aria-label=""Marketing Site""><ul class=""fresnel-greaterThanOrEqual-md nav-list""></ul></nav>"
4365991990,Streaming Platforms,https://www.plex.tv/,7,aria-required-parent,5,Ensures elements with an ARIA role that require parent roles are contained by them,https://dequeuniversity.com/rules/axe/4.4/aria-required-parent?application=axeAPI,"<a id=""movies-tv-0"" href=""https://watch.plex.tv/"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""movies-tv-1"" href=""https://watch.plex.tv/movies-and-shows"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""movies-tv-2"" href=""https://watch.plex.tv/live-tv"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""movies-tv-3"" href=""https://watch.plex.tv/pt/movies-and-shows/list/trending"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""movies-tv-4"" href=""https://watch.plex.tv/movies-and-shows/list/expiring"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""live-tv-0"" href=""https://watch.plex.tv/live-tv"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""features-0"" href=""https://www.plex.tv/watch-free-tv/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-1"" href=""https://www.plex.tv/watch-free/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-2"" href=""https://www.plex.tv/discover/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-3"" href=""https://www.plex.tv/apps-devices/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-4"" href=""https://www.plex.tv/your-media/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-5"" href=""https://www.plex.tv/plex-pass/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-6"" href=""https://www.plex.tv/plexamp/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-7"" href=""https://www.plex.tv/tv/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-0"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-1"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-2"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-3"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-4"" href=""https://www.plex.tv/media-server-downloads/#plex-media-server"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-5"" href=""https://www.plex.tv/plexamp/#downloads"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-6"" href=""https://www.plex.tv/plex-labs/#plex-dash"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">",stream,"Semantic markup is appropriately used to designate headings, regions/landmarks, lists, emphasized or special text, etc.Tables are used for tabular data and data cells are associated with their headers. Data table captions, if present, are associated to data tables.Text labels are associated with form inputs. Related form controls are grouped with fieldset/legend. ARIA labelling may be used when standard HTML is insufficient. ",scraped,data/raw_html/4365991990.txt,"You are operating on this website: https://www.plex.tv/
        Error: aria-required-parent
        Description: Ensures elements with an ARIA role that require parent roles are contained by them
        Suggested change: Certain ARIA roles must be contained by particular parents
        Incorrect: <a id=""movies-tv-0"" href=""https://watch.plex.tv/"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""movies-tv-1"" href=""https://watch.plex.tv/movies-and-shows"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""movies-tv-2"" href=""https://watch.plex.tv/live-tv"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""movies-tv-3"" href=""https://watch.plex.tv/pt/movies-and-shows/list/trending"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""movies-tv-4"" href=""https://watch.plex.tv/movies-and-shows/list/expiring"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""live-tv-0"" href=""https://watch.plex.tv/live-tv"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""features-0"" href=""https://www.plex.tv/watch-free-tv/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-1"" href=""https://www.plex.tv/watch-free/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-2"" href=""https://www.plex.tv/discover/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-3"" href=""https://www.plex.tv/apps-devices/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-4"" href=""https://www.plex.tv/your-media/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-5"" href=""https://www.plex.tv/plex-pass/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-6"" href=""https://www.plex.tv/plexamp/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-7"" href=""https://www.plex.tv/tv/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-0"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-1"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-2"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-3"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-4"" href=""https://www.plex.tv/media-server-downloads/#plex-media-server"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-5"" href=""https://www.plex.tv/plexamp/#downloads"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-6"" href=""https://www.plex.tv/plex-labs/#plex-dash"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">
        ","The website you are providing me access to is <https://www.plex.tv/>, with the error being ""aria-required-parent."" This error suggests that certain elements of the website need to be contained within their respective parent elements, according to the ARIA (Accessible Rich Internet Applications) specification. The ARIA ""required parent"" rule ensures that elements with an ARIA role that require parent roles are properly contained by them.

To fix this issue, I would suggest that you review the website's code and ensure that the ARIA roles are being correctly used and that the required parent elements are properly containing them. It's possible that some ARIA roles are being applied directly to elements, which can lead to accessibility issues, so it's recommended that you follow the ARIA specification to apply roles to parent elements. Additionally, you should ensure that the elements that need to be contained by their parent elements are properly positioned and aligned within the HTML markup, so that they are easily accessible to users with disabilities."
4365991990,Streaming Platforms,https://www.plex.tv/,7,color-contrast,4,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.4/color-contrast?application=axeAPI,"<a class=""button button-small cookie-consent-accept"">I Accept</a>, <a class=""button button-small cookie-consent-reject"">I Reject</a>, <a class=""cookie-consent-settings"" data-utm=""plex-cookies-use"" data-remodal-target=""plex-cookies-use"" href="""">More Options</a>, <span class=""footer-copy"">Copyright © 2024 Plex</span>, <a href=""https://www.plex.tv/about/privacy-legal/"">Privacy &amp; Legal</a>, <a href=""https://www.plex.tv/accessibility-statement/"">Accessibility</a>, <a href=""#"" class="" manage-cookie-settings"">Manage Cookies</a>, <span class=""tooltip-lang tooltipstered"" data-tooltip-content=""#tooltip_content"">Language: <a class=""sel-language"">English (US)</a></span>, <a class=""sel-language"">English (US)</a>",stream,Text and images of text have a contrast ratio of at least 4.5:1.Large text - at least 18 point (typically 24px) or 14 point (typically 18.66px) and bold - has a contrast ratio of at least 3:1. ,scraped,data/raw_html/4365991990.txt,"You are operating on this website: https://www.plex.tv/
        Error: color-contrast
        Description: Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds
        Suggested change: Elements must meet minimum color contrast ratio thresholds
        Incorrect: <a class=""button button-small cookie-consent-accept"">I Accept</a>, <a class=""button button-small cookie-consent-reject"">I Reject</a>, <a class=""cookie-consent-settings"" data-utm=""plex-cookies-use"" data-remodal-target=""plex-cookies-use"" href="""">More Options</a>, <span class=""footer-copy"">Copyright © 2024 Plex</span>, <a href=""https://www.plex.tv/about/privacy-legal/"">Privacy &amp; Legal</a>, <a href=""https://www.plex.tv/accessibility-statement/"">Accessibility</a>, <a href=""#"" class="" manage-cookie-settings"">Manage Cookies</a>, <span class=""tooltip-lang tooltipstered"" data-tooltip-content=""#tooltip_content"">Language: <a class=""sel-language"">English (US)</a></span>, <a class=""sel-language"">English (US)</a>
        ","Error: color-contrast
        Description: Ensure the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds
        Thought: To improve accessibility, the contrast between the text and background colors should be sufficient for users with visual impairments. I will change the colors to make sure they meet the minimum color contrast ratio thresholds.
        Suggested change: <a class=""button button-small cookie-consent-accept"">I Accept</a>, <a class=""button button-small cookie-consent-reject"">I Reject</a>, <a class=""cookie-consent-settings"" data-utm=""plex-cookies-use"" data-remodal-target=""plex-cookies-use"" href="""">More Options</a>, <span class=""footer-copy"">Copyright © 2024 Plex</span>, <a href=""https://www.plex.tv/about/privacy-legal/"">Privacy &amp; Legal</a>, <a href=""https://www.plex.tv/accessibility-statement/"">Accessibility</a>, <a href=""#"" class="" manage-cookie-settings"">Manage Cookies</a>, <span class=""tooltip-lang tooltipstered"" data-tooltip-content=""#tooltip_content"">Language: <a class=""sel-language"">English (US)</a></span>, <a class=""sel-language"">English (US)</a>, <a href=""#"" class=""button button-small button-white"">I Accept</a>, <a href=""#"" class=""button button-small button-white"">I Reject</a>, <a href=""#"" class=""cookie-consent-settings"" data-utm=""plex-cookies-use"" data-remodal-target=""plex-cookies-use"" href="""">More Options</a>, <span class=""footer-copy"">Copyright © 2024 Plex</span>, <a href=""https://www.plex.tv/about/privacy-legal/"">Privacy &amp; Legal</a>, <a href=""https://www.plex.tv/accessibility-statement/"">Accessibility</a>, <a href=""#"" class=""manage-cookie-settings"">Manage Cookies</a>, <span class=""tooltip-lang tooltipstered"" data-tooltip-content=""#tooltip_content"">Language: <a class=""sel-language"">English (US)</a></span>, <a class=""sel-language"">English (US)</a>
        Correct: [<button class=""button button-small cookie-consent-accept"">I Accept</button>, <button class=""button button-small cookie-consent-reject"">I Reject</button>, <a class=""cookie-consent-settings"" data-utm=""plex-cookies-use"" data-remodal-target=""plex-cookies-use"" href="""">More Options</a>, <span class=""footer-copy"">Copyright © 2024 Plex</span>, <a href=""https://www.plex.tv/about/privacy-legal/"">Privacy &amp; Legal</a>, <a href=""https://www.plex.tv/accessibility-statement/"">Accessibility</a>, <a href=""#"" class=""manage-cookie-settings"">Manage Cookies</a>, <span class=""tooltip-lang tooltipstered"" data-tooltip-content=""#tooltip_content"">Language: <a class=""sel-language"">English (US)</a></span>, <span class=""sel-language"">English (US)</span>]"
4365991990,Streaming Platforms,https://www.plex.tv/,7,duplicate-id,2,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe/4.4/duplicate-id?application=axeAPI,"<svg id=""nav-tv-ico"" xmlns:xlink=""http://www.w3.org/1999/xlink"" aria-hidden=""true"" fill=""currentColor"" height=""48"" viewBox=""0 0 48 48"" width=""48"" xmlns=""http://www.w3.org/2000/svg"" class=""plexico-icon-nav-tv-ico-1"" style=""width: auto; height: max(2rem, 1rem);"">, <svg id=""nav-plexamp-ico"" xmlns:xlink=""http://www.w3.org/1999/xlink"" aria-hidden=""true"" fill=""currentColor"" height=""48"" viewBox=""0 0 48 48"" width=""48"" xmlns=""http://www.w3.org/2000/svg"" class=""plexico-icon-nav-plexamp-ico-7"" style=""width: auto; height: max(2rem, 1rem);"">, <svg class=""plexico-icon-android-20"" id=""android"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""32"" height=""32"" viewBox=""0 0 32 32"">, <svg class=""plexico-icon-apple-21"" id=""apple"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""512"" height=""512"" viewBox=""0 0 512 512"">, <g id=""icomoon-ignore"">
</g>, <svg class=""plexico-icon-roku-22"" version=""1.1"" id=""roku-1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" viewBox=""0 0 53 17"" style=""enable-background:new 0 0 53 17;"" xml:space=""preserve"">, <svg class=""plexico-icon-rating-23"" id=""rating"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""416"" height=""448"" viewBox=""0 0 416 448"">, <svg class=""plexico-icon-rating-half-24"" id=""rating-half"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""416"" height=""448"" viewBox=""0 0 416 448"">, <svg class=""plexico-icon-rating-empty-25"" version=""1.1"" id=""rating-empty"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" viewBox=""0 0 416 448"" style=""enable-background:new 0 0 416 448;"" xml:space=""preserve"">",stream,"Duplicate IDs are common validation errors that may break the accessibility of labels, e.g., form fields, table header cells.",scraped,data/raw_html/4365991990.txt,"You are operating on this website: https://www.plex.tv/
        Error: duplicate-id
        Description: Ensures every id attribute value is unique
        Suggested change: id attribute value must be unique
        Incorrect: <svg id=""nav-tv-ico"" xmlns:xlink=""http://www.w3.org/1999/xlink"" aria-hidden=""true"" fill=""currentColor"" height=""48"" viewBox=""0 0 48 48"" width=""48"" xmlns=""http://www.w3.org/2000/svg"" class=""plexico-icon-nav-tv-ico-1"" style=""width: auto; height: max(2rem, 1rem);"">, <svg id=""nav-plexamp-ico"" xmlns:xlink=""http://www.w3.org/1999/xlink"" aria-hidden=""true"" fill=""currentColor"" height=""48"" viewBox=""0 0 48 48"" width=""48"" xmlns=""http://www.w3.org/2000/svg"" class=""plexico-icon-nav-plexamp-ico-7"" style=""width: auto; height: max(2rem, 1rem);"">, <svg class=""plexico-icon-android-20"" id=""android"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""32"" height=""32"" viewBox=""0 0 32 32"">, <svg class=""plexico-icon-apple-21"" id=""apple"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""512"" height=""512"" viewBox=""0 0 512 512"">, <g id=""icomoon-ignore"">
</g>, <svg class=""plexico-icon-roku-22"" version=""1.1"" id=""roku-1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" viewBox=""0 0 53 17"" style=""enable-background:new 0 0 53 17;"" xml:space=""preserve"">, <svg class=""plexico-icon-rating-23"" id=""rating"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""416"" height=""448"" viewBox=""0 0 416 448"">, <svg class=""plexico-icon-rating-half-24"" id=""rating-half"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""416"" height=""448"" viewBox=""0 0 416 448"">, <svg class=""plexico-icon-rating-empty-25"" version=""1.1"" id=""rating-empty"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" viewBox=""0 0 416 448"" style=""enable-background:new 0 0 416 448;"" xml:space=""preserve"">
        ","Incorrect: <svg id=""nav-tv-ico"" xmlns:xlink=""http://www.w3.org/1999/xlink"" aria-hidden=""true"" fill=""currentColor"" height=""48"" viewBox=""0 0 48 48"" width=""48"" xmlns=""http://www.w3.org/2000/svg"" class=""plexico-icon-nav-tv-ico-1"" style=""width: auto; height: max(2rem, 1rem);"">, <svg id=""nav-plexamp-ico"" xmlns:xlink=""http://www.w3.org/1999/xlink"" aria-hidden=""true"" fill=""currentColor"" height=""48"" viewBox=""0 0 48 48"" width=""48"" xmlns=""http://www.w3.org/2000/svg"" class=""plexico-icon-nav-plexamp-ico-7"" style=""width: auto; height: max(2rem, 1rem);"">, <svg class=""plexico-icon-android-20"" id=""android"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""32"" height=""32"" viewBox=""0 0 32 32"" style=""enable-background:new 0 0 32 32;"">, <svg class=""plexico-icon-apple-21"" id=""apple"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""512"" height=""512"" viewBox=""0 0 512 512"" style=""enable-background:new 0 0 512 512;"">, <g id=""icomoon-ignore"">
</g>, <svg class=""plexico-icon-roku-22"" version=""1.1"" id=""roku-1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" viewBox=""0 0 53 17"" style=""enable-background:new 0 0 53 17;""></svg>, <svg class=""plexico-icon-rating-23"" id=""rating"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""416"" height=""448"" viewBox=""0 0 416 448"" style=""enable-background:new 0 0 416 448;""></svg>,
</svg> :

Incorrect SVG code contains duplicate id values for the icons. To fix this, we need to ensure that each id attribute value is unique.

Suggested change: Remove duplicate id values from the SVG code or assign unique id values to each icon.

Corrected SVG code: <svg id=""nav-tv-ico-1"" xmlns:xlink=""http://www.w3.org/1999/xlink"" aria-hidden=""true"" fill=""currentColor"" height=""48"" viewBox=""0 0 48 48"" width=""48"" xmlns=""http://www.w3.org/2000/svg"" class=""plexico-icon-nav-tv-ico-1"" style=""width: auto; height: max(2rem, 1rem);""><svg id=""nav-plexamp-ico-7"" xmlns:xlink=""http://www.w3.org/1999/xlink"" aria-hidden=""true"" fill=""currentColor"" height=""48"" viewBox=""0 0 48 48"" width=""48"" xmlns=""http://www.w3.org/2000/svg"" class=""plexico-icon-nav-plexamp-ico-7"" style=""width: auto; height: max(2rem, 1rem);""><svg class=""plexico-icon-android-20"" id=""android"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""32"" height=""32"" viewBox=""0 0 32 32"" style=""enable-background:new 0 0 32"
